"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","weekdays_num"
2008-01-20,"18:14:00",2.636,0.086,235.7,11.2,0,0,0,7
2008-01-20,"18:15:00",2.8198,0,235.69,12.2,0,0,0,7
2008-01-20,"18:16:00",2.8081,0.086,235.41,11.2,0,0,0,7
2008-01-20,"18:17:00",2.8017,0.086,234.82,11.2,0,0,0,7
2008-01-20,"18:18:00",2.642,0.086,235.29,11.2,0,0,0,7
2008-01-20,"18:19:00",2.79615,0.086,235.38,11.2,0,0,0,7
2008-01-20,"18:20:00",2.638,0.088,235.27,11.2,0,0,0,7
2008-01-20,"18:21:00",2.65,0.086,235.82,11.2,0,0,0,7
2008-01-20,"18:22:00",2.658,0.086,236.32,11.2,0,0,0,7
2008-01-20,"18:23:00",2.78615,0.084,236.55,11.2,0,0,0,7
2008-01-20,"18:24:00",2.78325,0.082,237.04,11.2,0,0,0,7
2008-01-20,"18:25:00",2.7815,0,237.17,11.4,0,0,0,7
2008-01-20,"18:26:00",2.78135,0.068,237.23,11.8,0,1,0,7
2008-01-20,"18:27:00",2.782,0.132,236.76,11.8,0,1,0,7
2008-01-20,"18:28:00",2.78265,0.13,236.35,11.8,0,1,0,7
2008-01-20,"18:29:00",2.802,0.128,236.15,11.8,0,2,0,7
2008-01-20,"18:30:00",2.794,0.128,235.77,11.8,0,1,0,7
2008-01-20,"18:31:00",2.8,0.13,236.26,11.8,0,2,0,7
2008-01-20,"18:32:00",2.7788,0.126,235.72,11.8,0,1,0,7
2008-01-20,"18:33:00",2.792,0.128,236.04,11.8,0,1,0,7
2008-01-20,"18:34:00",2.77815,0.24,234.7,12.6,0,2,0,7
2008-01-20,"18:35:00",2.88,0.252,235.07,12.2,0,1,0,7
2008-01-20,"18:36:00",2.7822,0.252,235.32,12.2,0,2,0,7
2008-01-20,"18:37:00",2.7836,0.248,234.61,12.2,0,1,0,7
2008-01-20,"18:38:00",2.822,0.166,234.81,12,0,1,0,7
2008-01-20,"18:39:00",2.82675,0.152,235.59,12,0,2,0,7
2008-01-20,"18:40:00",2.8512,0.154,236.02,12,0,1,0,7
2008-01-20,"18:41:00",2.618,0.16,236.45,11,0,1,0,7
2008-01-20,"18:42:00",2.8765,0.16,236.41,10.6,0,2,0,7
2008-01-20,"18:43:00",2.43,0.164,236.81,10.2,0,1,0,7
2008-01-20,"18:44:00",2.8867,0.162,235.75,9.6,0,1,0,7
2008-01-20,"18:45:00",2.8907,0.16,235.59,9.8,0,1,0,7
2008-01-20,"18:46:00",2.90695,0.15,234.58,11.8,0,2,0,7
2008-01-20,"18:47:00",2.92475,0.152,234.8,11.8,0,1,0,7
2008-01-20,"18:48:00",2.9376,0.154,234.78,11.6,0,1,0,7
2008-01-20,"18:49:00",2.704,0.15,233.66,11.6,0,1,0,7
2008-01-20,"18:50:00",2.658,0.1,232.96,11.4,0,2,0,7
2008-01-20,"18:51:00",2.95385,0,234.11,11.2,0,1,0,7
2008-01-20,"18:52:00",2.9529,0,234.09,11.2,0,1,0,7
2008-01-20,"18:53:00",2.616,0,233.79,11.2,0,1,0,7
2008-01-20,"18:54:00",2.614,0,233.5,11.2,0,1,0,7
2008-01-20,"18:55:00",2.618,0,233.78,11.2,0,2,0,7
2008-01-20,"18:56:00",2.9555,0,234.03,13.2,0,1,0,7
2008-01-20,"18:57:00",3.184,0,233.58,13.6,0,1,0,7
2008-01-20,"18:58:00",3.236,0.106,233.24,13.8,0,1,0,7
2008-01-20,"18:59:00",3.112,0.128,234.92,13.2,0,0,0,7
2008-01-20,"19:00:00",3.062,0.116,235.72,13,0,0,0,7
2008-01-20,"19:01:00",3.042,0.108,234.93,13,0,0,0,7
2008-01-20,"19:02:00",3.026,0.102,234.21,12.8,0,0,0,7
2008-01-20,"19:03:00",3.028,0.098,234.55,12.8,0,0,0,7
2008-01-20,"19:04:00",3.048,0.098,235.25,13,0,0,0,7
2008-01-20,"19:05:00",3.05255,0.098,235.51,13,0,0,0,7
2008-01-20,"19:06:00",3.05965,0.098,236.21,13,0,0,0,7
2008-01-20,"19:07:00",3.0586,0.194,236.21,11.8,0,0,0,7
2008-01-20,"19:08:00",3.03125,0.192,237.3,7.4,0,0,0,7
2008-01-20,"19:09:00",1.28,0.19,237.29,5.6,0,0,0,7
2008-01-20,"19:10:00",2.95205,0.19,237.16,5,0,0,0,7
2008-01-20,"19:11:00",1.152,0.19,238.04,5,0,0,0,7
2008-01-20,"19:12:00",2.8699,0.19,238.8,5,0,0,0,7
2008-01-20,"19:13:00",1.91,0.354,237.23,9,0,0,0,7
2008-01-20,"19:14:00",2.726,0.462,236.36,12,0,0,0,7
2008-01-20,"19:15:00",2.8083,0.244,237.4,7.2,0,0,0,7
2008-01-20,"19:16:00",1.092,0.156,236.46,4.8,0,0,0,7
2008-01-20,"19:17:00",2.73175,0.146,235.83,7.8,0,0,0,7
2008-01-20,"19:18:00",1.002,0.128,237.46,4.4,0,0,0,7
2008-01-20,"19:19:00",2.64125,0.154,236.42,4.6,0,0,0,7
2008-01-20,"19:20:00",1.01,0.156,236.62,4.4,0,0,0,7
2008-01-20,"19:21:00",1.012,0.16,237.32,4.4,0,0,0,7
2008-01-20,"19:22:00",1.006,0.156,236.38,4.4,0,0,0,7
2008-01-20,"19:23:00",0.948,0.072,235.77,4.2,0,0,0,7
2008-01-20,"19:24:00",2.44855,0.054,235.24,4.2,0,0,0,7
2008-01-20,"19:25:00",0.938,0.058,236.44,4.2,0,0,0,7
2008-01-20,"19:26:00",0.938,0.058,236.59,4.2,0,0,0,7
2008-01-20,"19:27:00",2.32265,0.06,236.78,4.2,0,0,0,7
2008-01-20,"19:28:00",0.922,0.058,236.74,4,0,0,0,7
2008-01-20,"19:29:00",2.2321,0.054,235.94,4,0,0,0,7
2008-01-20,"19:30:00",0.9,0.05,235.09,4,0,0,0,7
2008-01-20,"19:31:00",2.1449,0.05,234.78,4,0,0,0,7
2008-01-20,"19:32:00",2.1019,0.054,235.73,4,0,0,0,7
2008-01-20,"19:33:00",0.902,0.056,236.57,4,0,0,0,7
2008-01-20,"19:34:00",2.0148,0,238.39,3.8,0,0,0,7
2008-01-20,"19:35:00",1.9698,0.066,238.32,3.6,0,0,0,7
2008-01-20,"19:36:00",0.858,0.07,237.41,3.8,0,0,0,7
2008-01-20,"19:37:00",1.86505,0.062,238.17,5.2,0,0,0,7
2008-01-20,"19:38:00",1.82465,0.06,238.51,7,0,0,0,7
2008-01-20,"19:39:00",1.7906,0.064,237.74,7.6,0,0,0,7
2008-01-20,"19:40:00",2.458,0,236.46,10.6,0,0,11,7
2008-01-20,"19:41:00",1.7692,0.05,236.78,11.8,1,0,18,7
2008-01-20,"19:42:00",3.742,0.056,234.44,16.2,2,0,17,7
2008-01-20,"19:43:00",1.79855,0.076,233.77,15,1,0,17,7
2008-01-20,"19:44:00",3.434,0,233.4,15,1,0,17,7
2008-01-20,"19:45:00",3.592,0,232.65,15.6,1,0,17,7
2008-01-20,"19:46:00",2.984,0,233.38,12.8,1,0,17,7
2008-01-20,"19:47:00",1.82505,0,232.34,12.8,1,0,17,7
2008-01-20,"19:48:00",2.976,0,232.4,12.8,2,0,16,7
2008-01-20,"19:49:00",1.8996,0.046,233.62,12.8,1,0,17,7
2008-01-20,"19:50:00",1.94625,0.048,234.17,12.8,1,0,17,7
2008-01-20,"19:51:00",3.048,0.05,235.27,13,1,0,17,7
2008-01-20,"19:52:00",3.028,0,234.1,13,1,0,17,7
2008-01-20,"19:53:00",2.8453,0,233.2,18.2,18,0,16,7
2008-01-20,"19:54:00",2.90475,0,232.01,22,36,0,17,7
2008-01-20,"19:55:00",2.9944,0,231.92,22,36,0,16,7
2008-01-20,"19:56:00",3.09435,0,231.93,22,36,0,17,7
2008-01-20,"19:57:00",3.1813,0,231.44,22,36,0,16,7
2008-01-20,"19:58:00",3.2829,0,231.16,22,36,0,17,7
2008-01-20,"19:59:00",5.104,0,231.43,22,36,0,16,7
2008-01-20,"20:00:00",3.48545,0,230.66,21.8,35,0,17,7
2008-01-20,"20:01:00",3.58435,0.056,230.99,21.4,36,0,16,7
2008-01-20,"20:02:00",3.6853,0,231.76,21.8,36,0,17,7
2008-01-20,"20:03:00",3.789,0.054,231.92,22,36,0,16,7
2008-01-20,"20:04:00",3.89315,0.054,232.21,22,36,0,17,7
2008-01-20,"20:05:00",4.452,0.062,233.29,19.6,26,0,16,7
2008-01-20,"20:06:00",3.28445,0.078,235.99,13,2,0,17,7
2008-01-20,"20:07:00",3.072,0.076,235.72,13,1,0,18,7
2008-01-20,"20:08:00",3.074,0.076,235.64,13,1,0,17,7
2008-01-20,"20:09:00",3.056,0.076,234.99,13,1,0,17,7
2008-01-20,"20:10:00",3.49955,0.076,235.22,13,1,0,16,7
2008-01-20,"20:11:00",3.55325,0.076,235.01,13,1,0,17,7
2008-01-20,"20:12:00",3.036,0.074,234.28,13,2,0,17,7
2008-01-20,"20:13:00",3.6604,0.074,235,13,1,0,17,7
2008-01-20,"20:14:00",3.7164,0.076,235.78,13.2,1,0,17,7
2008-01-20,"20:15:00",3.078,0.076,236.14,13,1,0,17,7
2008-01-20,"20:16:00",3.8283,0.076,235.66,13,1,0,17,7
2008-01-20,"20:17:00",3.048,0.078,235.01,13,2,0,17,7
2008-01-20,"20:18:00",3.9104,0.048,235.56,13,1,0,17,7
2008-01-20,"20:19:00",3.9418,0.048,236.89,12.8,1,0,18,7
2008-01-20,"20:20:00",3.95515,0.05,236.28,12.6,1,0,17,7
2008-01-20,"20:21:00",3.9602,0.046,236.44,12.6,1,0,17,7
2008-01-20,"20:22:00",3.94155,0.046,236.51,12.6,2,0,17,7
2008-01-20,"20:23:00",2.99,0.048,236.67,12.6,1,0,17,7
2008-01-20,"20:24:00",2.02,0,237.83,8.6,1,0,2,7
2008-01-20,"20:25:00",3.85335,0,238.96,8.4,1,0,0,7
2008-01-20,"20:26:00",1.982,0,239.34,8.4,1,0,0,7
2008-01-20,"20:27:00",1.962,0,239.45,8.2,1,0,0,7
2008-01-20,"20:28:00",1.984,0,239.03,8.4,1,0,0,7
2008-01-20,"20:29:00",3.7527,0,237.86,8.4,2,0,0,7
2008-01-20,"20:30:00",2.144,0.054,237.88,9.2,1,0,0,7
2008-01-20,"20:31:00",3.7092,0.06,237.8,9.2,1,0,0,7
2008-01-20,"20:32:00",3.68725,0.058,238.06,9.2,1,0,0,7
2008-01-20,"20:33:00",1.98,0.062,238.06,8.4,2,0,0,7
2008-01-20,"20:34:00",3.55655,0.064,238.74,8.4,1,0,0,7
2008-01-20,"20:35:00",1.996,0.066,238.82,8.4,1,0,0,7
2008-01-20,"20:36:00",1.974,0.102,238.76,8.4,1,0,0,7
2008-01-20,"20:37:00",1.96,0.078,238.64,8.4,1,0,0,7
2008-01-20,"20:38:00",2.62,0.064,238.13,11.8,9,0,0,7
2008-01-20,"20:39:00",4.12,0,235.97,17.4,38,0,0,7
2008-01-20,"20:40:00",3.965,0,236.17,17.4,37,0,0,7
2008-01-20,"20:41:00",3.9436,0,236.01,17.4,37,0,0,7
2008-01-20,"20:42:00",3.92005,0,236.01,17.4,37,0,0,7
2008-01-20,"20:43:00",3.89435,0.054,236.92,17.2,37,0,0,7
2008-01-20,"20:44:00",4.072,0.054,236.73,17.2,37,0,0,7
2008-01-20,"20:45:00",4.06,0.052,236.45,17.2,37,0,0,7
2008-01-20,"20:46:00",4.106,0,236.63,17.4,37,0,0,7
2008-01-20,"20:47:00",3.9121,0.074,237.05,17.6,38,0,0,7
2008-01-20,"20:48:00",4.166,0.074,236.99,17.6,37,0,0,7
2008-01-20,"20:49:00",4.174,0.076,237.57,17.6,37,0,0,7
2008-01-20,"20:50:00",3.99495,0.076,237.72,17.6,37,0,0,7
2008-01-20,"20:51:00",4.0223,0.07,236.64,17.4,37,0,0,7
2008-01-20,"20:52:00",3.2852,0.074,237,15.6,30,0,0,7
2008-01-20,"20:53:00",1.918,0.08,238.36,8.2,0,0,0,7
2008-01-20,"20:54:00",1.914,0.08,238.56,8.2,0,0,0,7
2008-01-20,"20:55:00",3.199,0.084,239.64,8.2,0,0,0,7
2008-01-20,"20:56:00",3.1705,0.104,239.59,8.2,0,0,0,7
2008-01-20,"20:57:00",1.938,0.114,239.11,8.2,0,0,0,7
2008-01-20,"20:58:00",3.1149,0.092,240.24,8.2,0,0,0,7
2008-01-20,"20:59:00",1.934,0.088,240.03,8.2,0,0,0,7
2008-01-20,"21:00:00",1.944,0.09,240.69,8.2,0,0,0,7
2008-01-20,"21:01:00",3.03475,0.09,241.02,8,0,0,0,7
2008-01-20,"21:02:00",1.828,0.052,239.31,7.6,0,0,0,7
2008-01-20,"21:03:00",2.9749,0.046,239.89,7.4,0,0,0,7
2008-01-20,"21:04:00",2.9684,0.046,239.65,7.4,0,0,0,7
2008-01-20,"21:05:00",1.764,0.046,239.76,7.4,0,0,0,7
2008-01-20,"21:06:00",1.788,0,239.12,7.6,0,0,0,7
2008-01-20,"21:07:00",2.95305,0.046,238.19,7.4,0,0,0,7
2008-01-20,"21:08:00",1.684,0.052,237.98,7.2,0,0,0,7
2008-01-20,"21:09:00",2.93535,0.064,238.73,6.6,0,0,0,7
2008-01-20,"21:10:00",1.608,0.062,239.39,6.8,0,0,0,7
2008-01-20,"21:11:00",2.90765,0.064,238.74,6.8,0,0,0,7
2008-01-20,"21:12:00",1.612,0.064,239.33,6.8,0,0,0,7
2008-01-20,"21:13:00",2.88905,0,238.67,7.6,0,0,0,7
2008-01-20,"21:14:00",2.90285,0.152,237.74,10.8,0,0,0,7
2008-01-20,"21:15:00",2.9166,0.154,238.17,10.6,0,2,0,7
2008-01-20,"21:16:00",2.9307,0.154,237.86,10.6,0,1,0,7
2008-01-20,"21:17:00",2.528,0.152,237.28,10.6,0,1,0,7
2008-01-20,"21:18:00",2.522,0.148,236.56,10.6,0,2,0,7
2008-01-20,"21:19:00",2.90255,0.15,236.83,10.6,0,1,0,7
2008-01-20,"21:20:00",2.532,0.152,236.83,10.6,0,2,0,7
2008-01-20,"21:21:00",2.8257,0.156,237.01,11,0,1,0,7
2008-01-20,"21:22:00",2.784,0.152,236.25,11.8,0,1,0,7
2008-01-20,"21:23:00",2.75465,0.15,236.64,10.8,0,2,0,7
2008-01-20,"21:24:00",2.51,0.148,236.4,10.6,0,1,0,7
2008-01-20,"21:25:00",2.502,0.138,236.24,10.6,0,2,0,7
2008-01-20,"21:26:00",2.6351,0.048,236.46,10.4,0,1,0,7
2008-01-20,"21:27:00",2.45,0.048,236.74,10.4,0,1,0,7
2008-01-20,"21:28:00",2.5487,0,235.9,10.4,0,2,0,7
2008-01-20,"21:29:00",2.432,0,235.59,10.4,0,1,0,7
2008-01-20,"21:30:00",2.46135,0,235.04,10.2,0,1,0,7
2008-01-20,"21:31:00",2.4217,0.176,235.67,10.8,0,2,0,7
2008-01-20,"21:32:00",2.526,0.17,235.08,10.8,0,1,0,7
2008-01-20,"21:33:00",2.41075,0.166,233.97,10.8,0,1,0,7
2008-01-20,"21:34:00",2.42935,0.164,234.16,11.4,0,1,0,7
2008-01-20,"21:35:00",2.66,0.168,235.33,11.4,0,2,0,7
2008-01-20,"21:36:00",2.4636,0.174,236.17,11,0,1,0,7
2008-01-20,"21:37:00",2.644,0.174,236.33,11.2,0,1,0,7
2008-01-20,"21:38:00",2.5001,0.17,235.63,11.4,0,1,0,7
2008-01-20,"21:39:00",2.662,0.172,236.1,11.4,0,2,0,7
2008-01-20,"21:40:00",2.5309,0.172,235.56,10.4,0,1,0,7
2008-01-20,"21:41:00",2.208,0.182,235.4,9.4,0,1,0,7
2008-01-20,"21:42:00",2.54765,0.19,235.55,9.4,0,1,0,7
2008-01-20,"21:43:00",2.55865,0.194,236.29,9.4,0,1,0,7
2008-01-20,"21:44:00",2.228,0.202,238.06,9.4,0,2,0,7
2008-01-20,"21:45:00",2.58205,0.202,238.51,9.4,0,1,0,7
2008-01-20,"21:46:00",2.59315,0.204,238.81,9.4,0,1,0,7
2008-01-20,"21:47:00",2.6039,0.132,239.31,9.2,0,1,0,7
2008-01-20,"21:48:00",2.61345,0,238.16,8.6,0,0,0,7
2008-01-20,"21:49:00",2.052,0,237.43,8.6,0,0,0,7
2008-01-20,"21:50:00",2.056,0,237.41,8.6,0,0,0,7
2008-01-20,"21:51:00",2.6476,0,238.01,8.6,0,0,0,7
2008-01-20,"21:52:00",1.772,0.056,238.05,7.4,0,0,0,7
2008-01-20,"21:53:00",1.838,0.062,237.39,7.8,0,0,0,7
2008-01-20,"21:54:00",1.754,0.058,237.44,7.4,0,0,0,7
2008-01-20,"21:55:00",1.724,0.058,237.22,7.2,0,0,0,7
2008-01-20,"21:56:00",2.59225,0.06,236.54,7.2,0,0,0,7
2008-01-20,"21:57:00",1.77,0,236.48,7.4,0,0,0,7
2008-01-20,"21:58:00",2.5547,0,235.44,7.6,0,0,0,7
2008-01-20,"21:59:00",2.53625,0,236.03,7.6,0,0,0,7
2008-01-20,"22:00:00",1.796,0,237.12,7.6,0,0,0,7
2008-01-20,"22:01:00",2.116,0,237.05,9,0,0,0,7
2008-01-20,"22:02:00",2.114,0,236.62,8.8,0,0,0,7
2008-01-20,"22:03:00",2.106,0,235.97,8.8,0,0,0,7
2008-01-20,"22:04:00",2.47015,0,236.1,9.4,0,0,0,7
2008-01-20,"22:05:00",2.46365,0,236,9.4,0,0,0,7
2008-01-20,"22:06:00",2.4614,0.052,236.52,10,0,0,0,7
2008-01-20,"22:07:00",2.354,0,237.25,10,0,0,0,7
2008-01-20,"22:08:00",2.4542,0.046,237.4,9.4,0,0,0,7
2008-01-20,"22:09:00",2.226,0,236.74,9.4,0,0,0,7
2008-01-20,"22:10:00",2.048,0.05,237.37,8.6,0,0,0,7
2008-01-20,"22:11:00",2.04,0.05,237.56,8.6,0,0,0,7
2008-01-20,"22:12:00",2.41495,0.048,237.87,8.6,0,0,0,7
2008-01-20,"22:13:00",1.83,0.046,238.3,7.6,0,0,0,7
2008-01-20,"22:14:00",2.3695,0.05,237.75,6.4,0,0,0,7
2008-01-20,"22:15:00",2.3376,0.05,239.15,5.8,0,0,0,7
2008-01-20,"22:16:00",1.35,0.05,239.71,5.6,0,0,0,7
2008-01-20,"22:17:00",1.422,0,239.66,6,0,0,0,7
2008-01-20,"22:18:00",1.366,0.08,238.8,5.8,0,0,0,7
2008-01-20,"22:19:00",2.2055,0.104,239.07,4.8,0,0,0,7
2008-01-20,"22:20:00",2.1737,0.124,239.89,5,0,0,0,7
2008-01-20,"22:21:00",1.174,0.122,239.71,5,0,0,0,7
2008-01-20,"22:22:00",2.1221,0.122,239.33,5,0,0,0,7
2008-01-20,"22:23:00",2.09625,0.126,240.09,5,0,0,0,7
2008-01-20,"22:24:00",1.176,0.13,241.21,5,0,0,0,7
2008-01-20,"22:25:00",2.04355,0.132,241.5,5,0,0,0,7
2008-01-20,"22:26:00",2.017,0.13,240.92,5,0,0,0,7
2008-01-20,"22:27:00",1.99175,0.13,241.25,5,0,0,0,7
2008-01-20,"22:28:00",1.17,0.13,241.12,5,0,0,0,7
2008-01-20,"22:29:00",1.174,0.132,241.66,5,0,0,0,7
2008-01-20,"22:30:00",1.168,0.128,240.8,5,0,0,0,7
2008-01-20,"22:31:00",1.16,0.126,240.02,4.8,0,0,0,7
2008-01-20,"22:32:00",1.162,0.126,240.04,4.8,0,0,0,7
2008-01-20,"22:33:00",1.8709,0.128,240.52,4.8,0,0,0,7
2008-01-20,"22:34:00",1.076,0,240.47,4.6,0,0,0,7
2008-01-20,"22:35:00",1.072,0,240.41,4.4,0,0,0,7
2008-01-20,"22:36:00",1.074,0,240.71,4.4,0,0,0,7
2008-01-20,"22:37:00",1.8042,0,241.22,4.4,0,0,0,7
2008-01-20,"22:38:00",1.074,0,240.89,4.4,0,0,0,7
2008-01-20,"22:39:00",1.76885,0,241.13,4.4,0,0,0,7
2008-01-20,"22:40:00",1.751,0,241.6,4.6,0,0,0,7
2008-01-20,"22:41:00",1.134,0.046,241.64,4.8,0,0,0,7
2008-01-20,"22:42:00",1.154,0.1,241.23,4.8,0,0,0,7
2008-01-20,"22:43:00",1.154,0.102,241.41,4.8,0,0,0,7
2008-01-20,"22:44:00",1.65205,0.102,241.2,4.8,0,0,0,7
2008-01-20,"22:45:00",1.62335,0.066,240.85,4.6,0,0,0,7
2008-01-20,"22:46:00",1.5916,0.06,240.46,4.6,0,0,0,7
2008-01-20,"22:47:00",1.08,0.062,240.78,4.6,0,0,0,7
2008-01-20,"22:48:00",1.082,0.062,241,4.6,0,0,0,7
2008-01-20,"22:49:00",1.502,0.062,241.2,4.6,0,0,0,7
2008-01-20,"22:50:00",1.078,0.062,241.31,4.6,0,0,0,7
2008-01-20,"22:51:00",1.45115,0.066,241.42,4.2,0,0,0,7
2008-01-20,"22:52:00",0.97,0.058,241.79,4,0,0,0,7
2008-01-20,"22:53:00",0.908,0,241.87,3.8,0,0,0,7
2008-01-20,"22:54:00",0.91,0,241.41,3.8,0,0,0,7
2008-01-20,"22:55:00",0.916,0,241.75,3.8,0,0,0,7
2008-01-20,"22:56:00",1.36355,0,241.83,3.8,0,0,0,7
2008-01-20,"22:57:00",0.916,0,241.63,3.8,0,0,0,7
2008-01-20,"22:58:00",1.3394,0,240.78,3.8,0,0,0,7
2008-01-20,"22:59:00",1.3331,0,240.59,3.8,0,0,0,7
2008-01-20,"23:00:00",1.3263,0,240.47,3.8,0,0,0,7
2008-01-20,"23:01:00",0.902,0,240.28,3.8,0,0,0,7
2008-01-20,"23:02:00",1.31275,0,240,3.8,0,0,0,7
2008-01-20,"23:03:00",0.586,0.1,240.25,2.6,0,0,0,7
2008-01-20,"23:04:00",1.2849,0.1,241.07,2.8,0,0,0,7
2008-01-20,"23:05:00",1.2708,0.102,241.4,2.6,0,0,0,7
2008-01-20,"23:06:00",1.26485,0.096,240.54,3.8,0,0,0,7
2008-01-20,"23:07:00",1.2588,0.096,240.56,3.8,0,0,0,7
2008-01-20,"23:08:00",1.2528,0.098,241.02,3.8,0,0,0,7
2008-01-20,"23:09:00",1.064,0.096,241.03,4.4,0,0,0,7
2008-01-20,"23:10:00",1.23345,0.102,240.73,2.2,0,0,0,7
2008-01-20,"23:11:00",1.2161,0.102,240.4,2,0,0,0,7
2008-01-20,"23:12:00",1.1987,0.102,240.48,2,0,0,0,7
2008-01-20,"23:13:00",1.18125,0.104,240.86,2,0,0,0,7
2008-01-20,"23:14:00",1.16595,0.102,240.52,2,0,0,0,7
2008-01-20,"23:15:00",1.15075,0.104,240.81,2,0,0,0,7
2008-01-20,"23:16:00",1.13555,0.108,241.68,2,0,0,0,7
2008-01-20,"23:17:00",0.464,0.106,241.37,2,0,0,0,7
2008-01-20,"23:18:00",1.105,0.106,241.39,2,0,0,0,7
2008-01-20,"23:19:00",1.08975,0.108,241.9,2,0,0,0,7
2008-01-20,"23:20:00",1.0725,0,242.8,1.8,0,0,0,7
2008-01-20,"23:21:00",1.0535,0,242.77,1.6,0,0,0,7
2008-01-20,"23:22:00",0.374,0,242.74,1.6,0,0,0,7
2008-01-20,"23:23:00",1.0145,0,242.53,1.6,0,0,0,7
2008-01-20,"23:24:00",0.99505,0,243.19,1.6,0,0,0,7
2008-01-20,"23:25:00",0.9781,0,242.95,2,0,0,0,7
2008-01-20,"23:26:00",0.448,0.076,241.98,2,0,0,0,7
2008-01-20,"23:27:00",0.9464,0.076,241.75,2,0,0,0,7
2008-01-20,"23:28:00",0.93055,0.076,242.06,2,0,0,0,7
2008-01-20,"23:29:00",0.446,0.076,241.86,2,0,0,0,7
2008-01-20,"23:30:00",0.446,0.074,241.29,2,0,0,0,7
2008-01-20,"23:31:00",0.444,0.072,240.97,2,0,0,0,7
2008-01-20,"23:32:00",0.444,0.076,241.78,2,0,0,0,7
2008-01-20,"23:33:00",0.8608,0.076,241.75,2,0,0,0,7
2008-01-20,"23:34:00",0.44,0.076,241.47,2,0,0,0,7
2008-01-20,"23:35:00",0.83715,0.076,241.83,2,0,0,0,7
2008-01-20,"23:36:00",0.426,0.056,242.34,1.8,0,0,0,7
2008-01-20,"23:37:00",0.374,0,242.51,1.6,0,0,0,7
2008-01-20,"23:38:00",0.372,0,241.7,1.6,0,0,0,7
2008-01-20,"23:39:00",0.7847,0,241.44,1.6,0,0,0,7
2008-01-20,"23:40:00",0.372,0,241.65,1.6,0,0,0,7
2008-01-20,"23:41:00",0.372,0,242.23,1.6,0,0,0,7
2008-01-20,"23:42:00",0.372,0,242.62,1.6,0,0,0,7
2008-01-20,"23:43:00",0.374,0,242.61,1.6,0,0,0,7
2008-01-20,"23:44:00",0.374,0,242.97,1.6,0,0,0,7
2008-01-20,"23:45:00",0.727,0,242.96,1.6,0,0,0,7
2008-01-20,"23:46:00",0.374,0,242.66,1.6,0,0,0,7
2008-01-20,"23:47:00",0.374,0,243.03,1.6,0,0,0,7
2008-01-20,"23:48:00",0.374,0,243.28,1.6,0,0,0,7
2008-01-20,"23:49:00",0.67085,0,243.57,2.2,0,0,0,7
2008-01-20,"23:50:00",0.626,0,243.16,2.6,0,0,0,7
2008-01-20,"23:51:00",0.698,0.106,242.6,3,0,0,0,7
2008-01-20,"23:52:00",0.698,0.11,243.52,3,0,0,0,7
2008-01-20,"23:53:00",0.69,0.116,244.44,2.8,0,0,0,7
2008-01-20,"23:54:00",0.594,0.116,244.2,2.6,0,0,0,7
2008-01-20,"23:55:00",0.48,0.116,243.91,2,0,0,0,7
2008-01-20,"23:56:00",0.6936,0.118,244.22,2,0,0,0,7
2008-01-20,"23:57:00",0.436,0.118,244.03,2,0,0,0,7
2008-01-20,"23:58:00",0.6921,0.116,243.4,2,0,0,0,7
2008-01-20,"23:59:00",0.69115,0.114,242.63,2,0,0,0,7
2008-01-26,"00:00:00",0.482,0,245.81,2.2,0,0,0,6
2008-01-26,"00:01:00",0.49,0,246.02,2.2,0,0,0,6
2008-01-26,"00:02:00",1.40555,0.144,246.34,2.8,0,0,0,6
2008-01-26,"00:03:00",1.374,0.208,246.69,3.2,0,0,0,6
2008-01-26,"00:04:00",1.34015,0.212,246.89,3,0,0,0,6
2008-01-26,"00:05:00",0.664,0.208,246.19,3,0,0,0,6
2008-01-26,"00:06:00",1.24355,0.21,246.88,3,0,0,0,6
2008-01-26,"00:07:00",0.664,0.21,246.73,3,0,0,0,6
2008-01-26,"00:08:00",1.1395,0.212,246.94,3,0,0,0,6
2008-01-26,"00:09:00",0.656,0.208,246.29,2.8,0,0,0,6
2008-01-26,"00:10:00",0.656,0.208,246.41,2.8,0,0,0,6
2008-01-26,"00:11:00",1.0021,0.206,246.29,2.8,0,0,0,6
2008-01-26,"00:12:00",0.604,0.134,245.64,2.6,0,0,0,6
2008-01-26,"00:13:00",0.9742,0.094,245.35,2.6,0,0,0,6
2008-01-26,"00:14:00",0.576,0.092,245.11,2.4,0,0,0,6
2008-01-26,"00:15:00",0.94215,0.094,244.9,2.4,0,0,0,6
2008-01-26,"00:16:00",0.92505,0.096,245.06,2.4,0,0,0,6
2008-01-26,"00:17:00",0.9076,0.074,245.47,2.4,0,0,0,6
2008-01-26,"00:18:00",0.482,0,246.22,2.2,0,0,0,6
2008-01-26,"00:19:00",0.8698,0,246.12,2.2,0,0,0,6
2008-01-26,"00:20:00",0.85105,0,245.23,2.2,0,0,0,6
2008-01-26,"00:21:00",0.482,0,245.67,2.2,0,0,0,6
2008-01-26,"00:22:00",0.81115,0,245.71,2.2,0,0,0,6
2008-01-26,"00:23:00",0.466,0,245.69,2,0,0,0,6
2008-01-26,"00:24:00",0.7854,0,245.26,1.8,0,0,0,6
2008-01-26,"00:25:00",0.78445,0,245.21,2.2,0,0,0,6
